StationID,LocalTime,sv_id_dt,sv_id_tm,Humidity,Temp_C,WindDirAvg,Windspeed,BarometricPressure_mmHg,Altitude
KTXHOUST2475,2018-10-12 00:04:21,20181012,050421,67,20.555555555555557,22,6,29.64,144
KTXHOUST2475,2018-10-12 00:09:22,20181012,050922,67,20.555555555555557,112,2,29.63,144
KTXHOUST2475,2018-10-12 00:14:23,20181012,051423,67,20.555555555555557,22,0,29.64,144
KTXHOUST2475,2018-10-12 00:19:24,20181012,051924,67,20.555555555555557,22,4,29.64,144
KTXHOUST2475,2018-10-12 00:24:25,20181012,052425,67,20.555555555555557,22,3,29.63,144
KTXHOUST2475,2018-10-12 00:29:26,20181012,052926,67,20.555555555555557,112,1,29.63,144
KTXHOUST2475,2018-10-12 00:34:27,20181012,053427,67,20.555555555555557,22,4,29.63,144
KTXHOUST2475,2018-10-12 00:39:28,20181012,053928,66,20.555555555555557,22,1,29.63,144
KTXHOUST2475,2018-10-12 00:44:29,20181012,054429,66,20.555555555555557,135,2,29.63,144
KTXHOUST2475,2018-10-12 00:49:30,20181012,054930,66,20.555555555555557,22,0,29.63,144
KTXHOUST2475,2018-10-12 00:54:31,20181012,055431,66,20,360,1,29.64,144
KTXHOUST2475,2018-10-12 00:59:32,20181012,055932,66,20,22,2,29.64,144
KTXHOUST2475,2018-10-12 01:04:33,20181012,060433,66,20,22,0,29.63,144
KTXHOUST2475,2018-10-12 01:09:34,20181012,060934,66,20,22,0,29.63,144
KTXHOUST2475,2018-10-12 01:14:35,20181012,061435,66,20,22,6,29.63,144
KTXHOUST2475,2018-10-12 01:19:36,20181012,061936,67,20,22,2,29.63,144
KTXHOUST2475,2018-10-12 01:24:37,20181012,062437,67,20,135,4,29.63,144
KTXHOUST2475,2018-10-12 01:29:38,20181012,062938,67,20,22,0,29.63,144
KTXHOUST2475,2018-10-12 01:34:39,20181012,063439,68,20,22,5,29.63,144
KTXHOUST2475,2018-10-12 01:39:40,20181012,063940,68,20,22,3,29.63,144
KTXHOUST2475,2018-10-12 01:44:41,20181012,064441,68,20,360,2,29.63,144
KTXHOUST2475,2018-10-12 01:49:42,20181012,064942,68,20,22,0,29.63,144
KTXHOUST2475,2018-10-12 01:54:43,20181012,065443,68,20,22,0,29.63,144
KTXHOUST2475,2018-10-12 01:59:44,20181012,065944,69,19.444444444444443,22,0,29.63,144
KTXHOUST2475,2018-10-12 02:04:45,20181012,070445,69,19.444444444444443,22,1,29.63,144
KTXHOUST2475,2018-10-12 02:09:46,20181012,070946,69,19.444444444444443,22,2,29.63,144
KTXHOUST2475,2018-10-12 02:14:47,20181012,071447,69,19.444444444444443,22,3,29.63,144
KTXHOUST2475,2018-10-12 02:19:48,20181012,071948,68,19.444444444444443,22,3,29.62,144
KTXHOUST2475,2018-10-12 02:24:49,20181012,072449,68,19.444444444444443,360,4,29.62,144
KTXHOUST2475,2018-10-12 02:29:50,20181012,072950,68,19.444444444444443,360,2,29.62,144
KTXHOUST2475,2018-10-12 02:34:51,20181012,073451,68,19.444444444444443,22,1,29.62,144
KTXHOUST2475,2018-10-12 02:39:52,20181012,073952,68,19.444444444444443,22,4,29.62,144
KTXHOUST2475,2018-10-12 02:44:53,20181012,074453,68,19.444444444444443,112,1,29.62,144
KTXHOUST2475,2018-10-12 02:49:54,20181012,074954,68,19.444444444444443,22,1,29.62,144
KTXHOUST2475,2018-10-12 02:54:55,20181012,075455,68,19.444444444444443,112,0,29.62,144
KTXHOUST2475,2018-10-12 02:59:56,20181012,075956,68,19.444444444444443,112,0,29.62,144
KTXHOUST2475,2018-10-12 03:04:57,20181012,080457,68,19.444444444444443,22,0,29.62,144
KTXHOUST2475,2018-10-12 03:09:58,20181012,080958,68,19.444444444444443,22,3,29.62,144
KTXHOUST2475,2018-10-12 03:14:59,20181012,081459,68,19.444444444444443,22,2,29.62,144
KTXHOUST2475,2018-10-12 03:20:00,20181012,082000,68,19.444444444444443,180,3,29.62,144
KTXHOUST2475,2018-10-12 03:25:01,20181012,082501,68,19.444444444444443,22,2,29.61,144
KTXHOUST2475,2018-10-12 03:30:02,20181012,083002,69,19.444444444444443,22,1,29.61,144
KTXHOUST2475,2018-10-12 03:35:03,20181012,083503,70,18.88888888888889,360,0,29.61,144
KTXHOUST2475,2018-10-12 03:40:04,20181012,084004,70,18.88888888888889,360,2,29.61,144
KTXHOUST2475,2018-10-12 03:45:05,20181012,084505,71,18.88888888888889,22,0,29.61,144
KTXHOUST2475,2018-10-12 03:50:06,20181012,085006,71,18.88888888888889,22,0,29.61,144
KTXHOUST2475,2018-10-12 03:55:07,20181012,085507,72,18.88888888888889,22,0,29.61,144
KTXHOUST2475,2018-10-12 04:00:08,20181012,090008,72,18.333333333333332,22,1,29.61,144
KTXHOUST2475,2018-10-12 04:05:09,20181012,090509,73,18.333333333333332,22,0,29.61,144
KTXHOUST2475,2018-10-12 04:10:10,20181012,091010,73,18.88888888888889,360,2,29.61,144
KTXHOUST2475,2018-10-12 04:15:11,20181012,091511,72,18.88888888888889,180,1,29.61,144
KTXHOUST2475,2018-10-12 04:20:12,20181012,092012,72,18.88888888888889,22,0,29.61,144
KTXHOUST2475,2018-10-12 04:25:13,20181012,092513,72,18.88888888888889,180,0,29.6,144
KTXHOUST2475,2018-10-12 04:30:14,20181012,093014,72,18.88888888888889,22,0,29.6,144
KTXHOUST2475,2018-10-12 04:35:15,20181012,093515,71,18.88888888888889,180,0,29.6,144
KTXHOUST2475,2018-10-12 04:40:16,20181012,094016,71,18.333333333333332,22,0,29.6,144
KTXHOUST2475,2018-10-12 04:45:17,20181012,094517,72,18.333333333333332,360,0,29.6,144
KTXHOUST2475,2018-10-12 04:50:18,20181012,095018,72,18.333333333333332,360,0,29.61,144
KTXHOUST2475,2018-10-12 04:55:19,20181012,095519,72,18.333333333333332,202,0,29.6,144
KTXHOUST2475,2018-10-12 05:00:20,20181012,100020,72,18.333333333333332,225,0,29.6,144
KTXHOUST2475,2018-10-12 05:05:21,20181012,100521,72,18.333333333333332,180,0,29.61,144
KTXHOUST2475,2018-10-12 05:10:22,20181012,101022,72,18.333333333333332,135,0,29.61,144
KTXHOUST2475,2018-10-12 05:15:23,20181012,101523,72,18.88888888888889,180,0,29.61,144
KTXHOUST2475,2018-10-12 05:20:24,20181012,102024,72,18.88888888888889,360,0,29.61,144
KTXHOUST2475,2018-10-12 05:25:25,20181012,102525,73,18.333333333333332,360,2,29.61,144
KTXHOUST2475,2018-10-12 05:30:26,20181012,103026,73,18.333333333333332,270,0,29.61,144
KTXHOUST2475,2018-10-12 05:35:27,20181012,103527,73,18.333333333333332,22,0,29.6,144
KTXHOUST2475,2018-10-12 05:40:28,20181012,104028,74,18.333333333333332,22,1,29.61,144
KTXHOUST2475,2018-10-12 05:45:29,20181012,104529,74,18.333333333333332,22,0,29.61,144
KTXHOUST2475,2018-10-12 05:50:30,20181012,105030,75,18.333333333333332,22,2,29.61,144
KTXHOUST2475,2018-10-12 05:55:32,20181012,105532,74,18.333333333333332,135,0,29.61,144
KTXHOUST2475,2018-10-12 06:00:33,20181012,110033,74,18.333333333333332,22,0,29.61,144
KTXHOUST2475,2018-10-12 06:05:34,20181012,110534,74,18.333333333333332,270,0,29.61,144
KTXHOUST2475,2018-10-12 06:10:35,20181012,111035,74,18.333333333333332,270,0,29.62,144
KTXHOUST2475,2018-10-12 06:15:36,20181012,111536,74,18.333333333333332,22,0,29.61,144
KTXHOUST2475,2018-10-12 06:20:37,20181012,112037,74,18.333333333333332,202,0,29.61,144
KTXHOUST2475,2018-10-12 06:25:38,20181012,112538,75,18.333333333333332,202,0,29.62,144
KTXHOUST2475,2018-10-12 06:30:39,20181012,113039,76,18.333333333333332,135,0,29.61,144
KTXHOUST2475,2018-10-12 06:35:40,20181012,113540,76,18.333333333333332,22,0,29.61,144
KTXHOUST2475,2018-10-12 06:40:41,20181012,114041,76,18.333333333333332,360,1,29.61,144
KTXHOUST2475,2018-10-12 06:46:06,20181012,114606,76,18.333333333333332,270,0,29.61,144
KTXHOUST2475,2018-10-12 06:51:07,20181012,115107,76,18.333333333333332,112,1,29.62,144
KTXHOUST2475,2018-10-12 06:56:08,20181012,115608,76,18.333333333333332,22,2,29.62,144
KTXHOUST2475,2018-10-12 07:01:09,20181012,120109,76,18.333333333333332,22,2,29.62,144
KTXHOUST2475,2018-10-12 07:06:10,20181012,120610,77,18.333333333333332,135,0,29.62,144
KTXHOUST2475,2018-10-12 07:11:11,20181012,121111,77,18.333333333333332,112,0,29.62,144
KTXHOUST2475,2018-10-12 07:16:12,20181012,121612,77,18.333333333333332,22,3,29.62,144
KTXHOUST2475,2018-10-12 07:21:13,20181012,122113,77,18.333333333333332,22,0,29.62,144
KTXHOUST2475,2018-10-12 07:26:14,20181012,122614,77,18.333333333333332,360,0,29.62,144
KTXHOUST2475,2018-10-12 07:31:15,20181012,123115,77,18.333333333333332,22,1,29.62,144
KTXHOUST2475,2018-10-12 07:36:16,20181012,123616,78,18.333333333333332,22,0,29.62,144
KTXHOUST2475,2018-10-12 07:41:17,20181012,124117,78,18.333333333333332,112,0,29.61,144
KTXHOUST2475,2018-10-12 07:46:18,20181012,124618,78,18.333333333333332,225,0,29.61,144
KTXHOUST2475,2018-10-12 07:51:19,20181012,125119,78,18.333333333333332,22,0,29.61,144
KTXHOUST2475,2018-10-12 07:56:20,20181012,125620,78,18.333333333333332,22,2,29.61,144
KTXHOUST2475,2018-10-12 08:01:21,20181012,130121,78,18.88888888888889,22,0,29.61,144
KTXHOUST2475,2018-10-12 08:06:22,20181012,130622,77,18.88888888888889,157,0,29.61,144
KTXHOUST2475,2018-10-12 08:11:23,20181012,131123,77,18.88888888888889,22,0,29.61,144
KTXHOUST2475,2018-10-12 08:16:24,20181012,131624,76,18.88888888888889,112,0,29.61,144
KTXHOUST2475,2018-10-12 08:21:25,20181012,132125,76,18.88888888888889,360,2,29.61,144
KTXHOUST2475,2018-10-12 08:26:26,20181012,132626,75,19.444444444444443,157,0,29.61,144
KTXHOUST2475,2018-10-12 08:31:27,20181012,133127,75,20,22,1,29.62,144
KTXHOUST2475,2018-10-12 08:36:28,20181012,133628,74,20,22,2,29.62,144
KTXHOUST2475,2018-10-12 08:41:29,20181012,134129,72,20.555555555555557,112,0,29.62,144
KTXHOUST2475,2018-10-12 08:46:30,20181012,134630,72,20.555555555555557,22,2,29.62,144
KTXHOUST2475,2018-10-12 08:51:31,20181012,135131,70,21.11111111111111,22,1,29.63,144
KTXHOUST2475,2018-10-12 08:56:32,20181012,135632,69,21.11111111111111,180,0,29.62,144
KTXHOUST2475,2018-10-12 09:01:33,20181012,140133,69,21.11111111111111,22,1,29.63,144
KTXHOUST2475,2018-10-12 09:06:34,20181012,140634,68,21.666666666666668,22,1,29.63,144
KTXHOUST2475,2018-10-12 09:11:35,20181012,141135,67,21.666666666666668,22,6,29.63,144
KTXHOUST2475,2018-10-12 09:21:38,20181012,142138,66,22.22222222222222,22,2,29.63,144
KTXHOUST2475,2018-10-12 09:31:48,20181012,143148,64,22.77777777777778,22,0,29.63,144
KTXHOUST2475,2018-10-12 09:36:49,20181012,143649,63,23.333333333333332,292,0,29.63,144
KTXHOUST2475,2018-10-12 09:41:50,20181012,144150,62,23.88888888888889,22,1,29.63,144
KTXHOUST2475,2018-10-12 09:46:51,20181012,144651,60,24.444444444444443,22,2,29.63,144
KTXHOUST2475,2018-10-12 09:51:52,20181012,145152,58,25,270,1,29.63,144
KTXHOUST2475,2018-10-12 09:56:53,20181012,145653,57,25,22,1,29.63,144
KTXHOUST2475,2018-10-12 10:01:54,20181012,150154,56,25.555555555555557,22,0,29.63,144
KTXHOUST2475,2018-10-12 10:06:55,20181012,150655,56,25.555555555555557,157,3,29.63,144
KTXHOUST2475,2018-10-12 10:11:56,20181012,151156,57,24.444444444444443,135,0,29.63,144
KTXHOUST2475,2018-10-12 10:16:57,20181012,151657,58,24.444444444444443,157,0,29.63,144
KTXHOUST2475,2018-10-12 10:21:58,20181012,152158,58,24.444444444444443,112,2,29.63,144
KTXHOUST2475,2018-10-12 10:26:59,20181012,152659,58,25,180,4,29.63,144
KTXHOUST2475,2018-10-12 10:32:00,20181012,153200,57,25,157,0,29.62,144
KTXHOUST2475,2018-10-12 10:37:01,20181012,153701,57,25.555555555555557,135,3,29.63,144
KTXHOUST2475,2018-10-12 10:42:02,20181012,154202,57,25.555555555555557,135,1,29.63,144
KTXHOUST2475,2018-10-12 10:47:03,20181012,154703,58,25,135,2,29.63,144
KTXHOUST2475,2018-10-12 10:52:04,20181012,155204,59,25,157,2,29.63,144
KTXHOUST2475,2018-10-12 10:57:05,20181012,155705,60,24.444444444444443,135,2,29.63,144
KTXHOUST2475,2018-10-12 11:02:06,20181012,160206,61,24.444444444444443,202,0,29.63,144
KTXHOUST2475,2018-10-12 11:07:07,20181012,160707,61,24.444444444444443,135,4,29.63,144
KTXHOUST2475,2018-10-12 11:12:08,20181012,161208,61,24.444444444444443,22,4,29.63,144
KTXHOUST2475,2018-10-12 11:17:09,20181012,161709,62,24.444444444444443,225,2,29.63,144
KTXHOUST2475,2018-10-12 11:22:10,20181012,162210,61,25,112,4,29.63,144
KTXHOUST2475,2018-10-12 11:27:11,20181012,162711,60,25.555555555555557,112,10,29.63,144
KTXHOUST2475,2018-10-12 11:32:12,20181012,163212,60,25.555555555555557,22,0,29.63,144
KTXHOUST2475,2018-10-12 11:37:13,20181012,163713,60,25.555555555555557,157,4,29.62,144
KTXHOUST2475,2018-10-12 11:42:14,20181012,164214,60,25.555555555555557,22,0,29.62,144
KTXHOUST2475,2018-10-12 11:47:15,20181012,164715,60,26.11111111111111,157,0,29.62,144
KTXHOUST2475,2018-10-12 11:52:16,20181012,165216,60,26.11111111111111,180,8,29.62,144
KTXHOUST2475,2018-10-12 11:57:17,20181012,165717,59,26.11111111111111,157,7,29.61,144
KTXHOUST2475,2018-10-12 12:02:18,20181012,170218,59,26.11111111111111,360,1,29.62,144
KTXHOUST2475,2018-10-12 12:07:19,20181012,170719,60,26.11111111111111,135,6,29.61,144
